primaryID	primarySymbol	secondaryID	secondarySymbol	predicateID	mapping_cardinality_sec2pri	comment	source
HGNC:2092	CLTC	HGNC:2094	CLTCL2	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:11237	SPG7	HGNC:2099	CMAR	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:11204	SOX9	HGNC:2100	CMD1	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:6636	LMNA	HGNC:2101	CMD1A	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:2102	CMD1B	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:15710	LDB3	HGNC:2103	CMD1C	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:11949	TNNT2	HGNC:2104	CMD1D	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:10593	SCN5A	HGNC:2105	CMD1E	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:2106	CMD1F	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:12403	TTN	HGNC:2107	CMD1G	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:2108	CMD1H	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:3522	EYA4	HGNC:2109	CMD1J	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:11947	TNNI3	HGNC:2110	CMD2A	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:11577	TAFAZZIN	HGNC:2111	CMD3A	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:15492	ANKH	HGNC:2112	CMDJ	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:7577	MYH7	HGNC:2113	CMH1	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:11949	TNNT2	HGNC:2114	CMH2	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:12010	TPM1	HGNC:2115	CMH3	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:7551	MYBPC3	HGNC:2116	CMH4	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:7098	CXCL9	HGNC:2117	CMK	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:6026	CXCR1	HGNC:2118	CMKAR1	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:1565	ACKR2	HGNC:2119	CMKBR9	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2558	CX3CR1	HGNC:2120	CMKBRL1	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:6713	LTB4R	HGNC:2122	CMKRL1	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:4485	GPER1	HGNC:2123	CMKRL2	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:2124	CMM	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:53	ABCC2	HGNC:2125	CMOAT	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:2126	CMR1A	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:2127	CMR2A	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:2128	CMR3A	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:9118	PMP22	HGNC:2129	CMT1A	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:7225	MPZ	HGNC:2130	CMT1B	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:16636	KIF1B	HGNC:2131	CMT2A	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:9788	RAB7A	HGNC:2132	CMT2B	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:15968	GDAP1	HGNC:2133	CMT4A	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:7450	MTMR2	HGNC:2134	CMT4B	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:4283	GJB1	HGNC:2136	CMTX1	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:2137	CMTX2	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:2138	CMTX3	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:2139	CNA1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:6309	KERA	HGNC:2140	CNA2	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:2141	CNC2	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2149	CNGA2	HGNC:2142	CNCA1	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2152	CNGA4	HGNC:2143	CNCA2	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2148	CNGA1	HGNC:2144	CNCG1	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2151	CNGB1	HGNC:2145	CNCG2	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2150	CNGA3	HGNC:2146	CNCG3	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2151	CNGB1	HGNC:2147	CNCG3L	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:8662	PCDHA@	HGNC:2161	CNRS1	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:8672	PCDHA6	HGNC:2162	CNRS2	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:8673	PCDHA7	HGNC:2164	CNRS4	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:8667	PCDHA13	HGNC:2165	CNRS5	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:8671	PCDHA5	HGNC:2166	CNRS6	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:8665	PCDHA11	HGNC:2167	CNRS7	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:8664	PCDHA10	HGNC:2168	CNRS8	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:633	AQP1	HGNC:2177	CO	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:7325	MSH2	HGNC:2178	COCA1	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:7127	MLH1	HGNC:2179	COCA2	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:10295	RPGR	HGNC:2181	COD1	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:2182	COD2	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2188	COL12A1	HGNC:2189	COL12A1L	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2186	COL11A1	HGNC:2224	COLL6	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:2225	COLOT1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:2229	COP	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:649	ARCN1	HGNC:2233	COPD	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:11016	SLC31A1	HGNC:2241	COPT1	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:11017	SLC31A2	HGNC:2242	COPT2	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:2245	CORD1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2383	CRX	HGNC:2246	CORD2	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:2247	CORD4	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:21043	PITPNM3	HGNC:2248	CORD5	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:4689	GUCY2D	HGNC:2249	CORD6	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:17282	RIMS1	HGNC:2250	CORD7	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:2251	CORD8	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:6860	MAP3K8	HGNC:2258	COT	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2004	CLA3	HGNC:2302	CPD1	IAO:0100001	1:1	ID (subject) is replaced. Object is also withdrawn.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2046	CLDN4	HGNC:2304	CPETR	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2046	CLDN4	HGNC:2305	CPETR1	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2045	CLDN3	HGNC:2306	CPETR2	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2049	CLDN7	HGNC:2307	CPETRL2	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:2308	CPL1	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:11600	TBX22	HGNC:2331	CPX	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:6149	ITGAM	HGNC:2337	CR3A	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:6901	MASP1	HGNC:2341	CRARF	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:10295	RPGR	HGNC:2344	CRD	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:784	ATF2	HGNC:2346	CREB2	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:5965	IL10RB	HGNC:2353	CRFB4	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:20626	CHD7	HGNC:2354	CRG	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:12428	TWIST1	HGNC:2369	CRS	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:22963	MED24	HGNC:2373	CRSP4	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
Entry Withdrawn	Entry Withdrawn	HGNC:2381	CRTL2	oboInOwl:consider	1:0	ID (subject) withdrawn/deprecated.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:6907	MATN1	HGNC:2382	CRTM	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2388	CRYAA	HGNC:2386	CRYA1	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2389	CRYAB	HGNC:2387	CRYA2	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2394	CRYBA1	HGNC:2390	CRYB1	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2398	CRYBB2	HGNC:2391	CRYB2A	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2399	CRYBB2P1	HGNC:2392	CRYB2B	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2400	CRYBB3	HGNC:2393	CRYB3	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2408	CRYGA	HGNC:2401	CRYG1	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2409	CRYGB	HGNC:2402	CRYG2	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2410	CRYGC	HGNC:2403	CRYG3	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2411	CRYGD	HGNC:2404	CRYG4	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2412	CRYGEP	HGNC:2405	CRYG5	IAO:0100001	n:1	This ID (subject) and other ID(s) are merged into one ID.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2413	CRYGFP	HGNC:2406	CRYG6	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
HGNC:2417	CRYGS	HGNC:2407	CRYG8	IAO:0100001	1:1	ID (subject) is replaced.	https://www.genenames.org/download/archive/quarterly/tsv/datasources/hgnc/data/withdrawn_2025-07-01.txt
